"","x"
"1349",104965180.365984
"1350",170979968.006623
"1351",97096063.237665
"1352",103060961.469628
"1353",107161143.699743
"1354",113007978.744572
"1355",103595172.413016
"1356",117057296.99105
"1357",98415769.3511719
"1358",118229124.185863
"1359",126972300.519288
"1360",99583305.1540423
"1361",111800079.058603
"1362",93518260.5039726
"1363",106290239.995175
"1364",117328371.295366
"1365",112270238.645449
"1366",126131086.46087
"1367",101443295.966352
"1368",113583949.963397
"1369",115499413.140223
"1370",104144513.848575
"1371",123984472.477154
"1372",112796997.651239
"1373",120000645.309753
"1374",104800045.599564
"1375",95840519.2334811
"1376",100925849.372539
"1377",106216388.589658
"1378",110247645.184203
"1379",103942844.159601
"1380",112756970.414162
"1381",111173448.973177
"1382",114135311.71774
"1383",105361172.538029
"1384",105918105.509576
"1385",105445103.840791
"1386",104835701.285663
"1387",110417332.182819
"1388",110304345.037572
"1389",119610868.925964
"1390",104781029.78301
"1391",117434329.419167
"1392",101454782.262558
"1393",98832711.1094842
"1394",128050864.491046
"1395",105722939.874078
"1396",129105668.073031
"1397",109352317.879033
"1398",106851233.633096
"1399",115011925.58413
"1400",107268503.68156
"1401",130682267.931979
"1402",115176838.405629
"1403",100438792.988207
"1404",110309873.186651
"1405",107303577.243521
"1406",134469950.458525
"1407",116561838.157911
"1408",117816469.859228
"1409",107374759.973859
"1410",106977149.06293
"1411",124966948.45819
"1412",116354645.370442
"1413",98166744.581931
"1414",100650851.545869
"1415",112700717.825804
"1416",117597153.036851
"1417",120818387.742054
"1418",110632600.668364
"1419",105843197.9778
"1420",115876204.258756
"1421",107266256.319339
"1422",117858051.897289
"1423",102768250.680729
"1424",106178314.940015
"1425",107445417.35932
"1426",112343650.942579
"1427",112578236.889313
"1428",106382444.729869
"1429",113295142.581392
"1430",104312633.165819
"1431",121403359.749466
"1432",110553086.558112
"1433",118640709.084316
"1434",105978205.091502
"1435",122449439.800774
"1436",109852496.689974
"1437",105390489.354301
"1438",107669612.157497
"1439",106563222.417794
"1440",110254410.07595
"1441",113391745.696131
"1442",116567877.398397
"1443",116561711.679766
"1444",116828652.481125
"1445",111966953.352197
"1446",114589727.169058
"1447",96748934.6280428
"1448",116147051.389893
"1449",112210178.575937
"1450",141023915.273325
"1451",102078360.923424
"1452",116691919.281813
"1453",111706628.879358
"1454",101934934.178523
"1455",120633145.02551
"1456",98293389.6144649
"1457",108908973.697201
"1458",105208810.940963
"1459",114366688.679819
"1460",108544288.572206
"1461",126730407.394377
"1462",104179462.432076
"1463",101863026.91203
"1464",94597181.7353915
"1465",100937983.781638
"1466",96027865.2933858
"1467",117428207.750089
"1468",125148870.163391
"1469",91948039.9809573
"1470",111720185.184915
"1471",118910392.456312
"1472",101882145.352959
"1473",116810107.826162
"1474",109059782.686594
"1475",112412907.024226
"1476",106397693.416641
"1477",125363517.966672
"1478",105922553.557916
"1479",98937608.357782
"1480",112931845.745131
"1481",130425487.621103
"1482",104320509.949402
"1483",111528330.025161
"1484",107565967.969435
"1485",117081182.570961
"1486",103028486.318112
"1487",121381310.322826
"1488",104718590.79661
"1489",99844593.5854517
"1490",105402014.366906
"1491",171347832.246072
"1492",102218471.105155
"1493",102937284.159774
"1494",109893592.624603
"1495",121979322.172211
"1496",111437290.232221
"1497",126596754.306227
"1498",127045994.108312
"1499",113985151.684523
"1500",102442605.021827
"1501",113769338.860518
"1502",103446149.923544
"1503",94392269.9025205
"1504",115795524.997991
"1505",124139867.713829
"1506",111509728.26577
"1507",125776240.48474
"1508",106003626.399701
"1509",110465656.306243
"1510",108935715.794587
"1511",102598507.923671
"1512",106408813.780745
"1513",92063913.3889065
"1514",113280592.058955
"1515",113787676.636722
"1516",113329194.436863
"1517",98493632.2717707
"1518",106757545.240209
"1519",133947980.711318
"1520",112017268.96717
"1521",112921536.317492
"1522",114392637.478644
"1523",103918471.097073
"1524",151526248.822104
"1525",115258771.022753
"1526",127090963.418239
"1527",109210030.813378
"1528",115736831.905557
"1529",107669769.885867
"1530",110719192.665429
"1531",103537545.34636
"1532",108093234.298786
"1533",113939328.785616
"1534",119761331.544872
"1535",113304955.21714
"1536",146302440.188389
"1537",111013584.172315
"1538",100995531.389963
"1539",124662125.082795
"1540",119078078.152198
"1541",217081818.432009
"1542",104543289.784105
"1543",102115481.256315
"1544",115971108.391211
"1545",137446461.993386
"1546",118685939.810019
"1547",119036991.386734
"1548",125114432.971084
"1549",112241324.064202
"1550",107251087.3057
"1551",124845971.626162
"1552",98190102.8434415
"1553",94937859.3453042
"1554",97358902.731866
"1555",100562879.150723
"1556",101853099.196544
"1557",109531199.635354
"1558",107003829.459653
"1559",118454092.248989
"1560",118362539.798801
"1561",113722781.981596
"1562",93387369.2699189
"1563",109258767.634333
"1564",121254624.98595
"1565",107837436.100412
"1566",115198563.744732
"1567",103177164.058828
"1568",114039360.233969
"1569",118354848.342869
"1570",141083006.283249
"1571",148403540.760482
"1572",112183449.396082
"1573",115429532.388029
"1574",115290145.749401
"1575",98041436.1155507
"1576",103845109.327293
"1577",121307556.986422
"1578",123049051.95951
"1579",115961829.208402
"1580",117726100.999183
"1581",103266525.932121
"1582",111594240.032212
"1583",146575199.816427
"1584",103017464.840221
"1585",99857689.8215176
"1586",106810222.947741
"1587",116399316.476856
"1588",115281885.827808
"1589",101906988.607772
"1590",104579607.855496
"1591",109569392.534364
"1592",100963846.627307
"1593",134863470.150358
"1594",119561541.683592
"1595",102838161.855857
"1596",123836872.556583
"1597",108224902.612942
"1598",104883609.698046
"1599",101624025.989683
"1600",104665285.54365
"1601",102582988.465214
"1602",136973844.542621
"1603",119092118.957376
"1604",116045935.974493
"1605",102503878.406107
"1606",115900253.586304
"1607",103797710.384969
"1608",115275541.661106
"1609",108185010.556792
"1610",122525263.680132
"1611",106417146.53092
"1612",112014172.946216
"1613",112110592.49866
"1614",106785122.100564
"1615",107445110.568664
"1616",108416872.31245
"1617",116028046.701285
"1618",105093653.255099
"1619",116773185.621287
"1620",116851835.391107
"1621",111970948.515286
"1622",108474754.61593
"1623",115541228.684066
"1624",93780839.9650959
"1625",104768619.170197
"1626",117279413.611906
"1627",121084095.934476
"1628",108754902.658452
"1629",113372241.18312
"1630",110999499.530838
"1631",105679089.33199
"1632",95574938.3523213
"1633",112766564.478144
"1634",120024244.263855
"1635",100528152.294328
"1636",107032658.468488
"1637",103376886.590994
"1638",100825980.911462
"1639",109430435.727935
"1640",97846273.6207427
"1641",115565769.22411
"1642",114040575.348522
"1643",104536795.304013
"1644",110181524.269777
"1645",118965993.001451
"1646",115297856.640805
"1647",107343958.181688
"1648",111059950.372108
"1649",104016851.870865
"1650",108992528.362874
"1651",111209744.627554
"1652",110331162.570268
"1653",100035383.54869
"1654",111478809.240214
"1655",111932138.649754
"1656",121266071.669412
"1657",127379537.54192
"1658",140435188.8651
"1659",110468998.512449
"1660",104613262.632202
"1661",95541502.893625
"1662",95267509.2219326
"1663",118211371.34118
"1664",104720733.238786
"1665",114219135.99499
"1666",102846822.228735
"1667",119209763.644339
"1668",123303852.636628
"1669",125203964.737203
"1670",105796697.213569
"1671",122816804.73868
"1672",109729877.052473
"1673",100643127.972015
"1674",115754507.559543
"1675",109828286.417769
"1676",135184467.338054
"1677",99266017.6237392
"1678",114280399.47354
"1679",116681251.542572
"1680",92358899.2542957
"1681",109057812.523383
"1682",109108152.886131
"1683",108238487.555027
"1684",108665505.867431
"1685",104388472.753051
"1686",110375152.892249
"1687",112453204.077328
"1688",110913811.083822
"1689",105181601.197126
"1690",130506227.527414
"1691",109162819.82837
"1692",104356968.616857
"1693",106187774.221694
"1694",122562311.324981
"1695",103031175.413439
"1696",131599674.69198
"1697",119671475.350836
"1698",102320723.116372
"1699",113655369.225782
"1700",112882137.238581
"1701",107123002.543934
"1702",103284339.131187
"1703",100427686.921533
"1704",111898070.350866
"1705",97850543.222195
"1706",127029198.357147
"1707",102008947.820674
"1708",122122146.264238
"1709",101640660.305657
"1710",127917159.675083
"1711",91335988.3813084
"1712",103707875.533773
"1713",134548745.08463
"1714",91175110.7745679
"1715",100179819.758817
"1716",122165379.754592
"1717",130617739.712402
"1718",110478292.949775
"1719",110824184.845931
"1720",105694251.002175
"1721",108747265.609457
"1722",101728005.267093
"1723",114980169.361928
"1724",134260980.118978
"1725",119452677.911301
"1726",96809005.1488858
"1727",105840222.71957
"1728",92647015.6571779
"1729",113224481.856746
"1730",113935144.366572
"1731",117808507.450173
"1732",115877623.453292
"1733",114331647.518265
"1734",107746050.756004
"1735",106543727.335809
"1736",117529597.095834
"1737",106148389.937084
"1738",108648360.080731
"1739",113515551.775747
"1740",164833594.994256
"1741",118772071.610825
"1742",127689064.352544
"1743",111027038.478663
"1744",108981724.009599
"1745",112058283.32628
"1746",129067176.565822
"1747",124771084.002974
"1748",105257912.370113
"1749",114089936.972333
"1750",113921177.123008
"1751",114194907.294325
"1752",116677283.182372
"1753",119808147.602169
"1754",110295401.288834
"1755",100715767.091236
"1756",105935610.433115
"1757",102290477.505081
"1758",105141562.03815
"1759",115861518.717018
"1760",99391479.0005393
"1761",107913253.05009
"1762",101237736.718306
"1763",121618152.657053
"1764",101925241.215997
"1765",121463882.685923
"1766",110395814.003048
"1767",106536757.614886
"1768",100431330.295032
"1769",103155946.553612
"1770",130246205.398884
"1771",101537751.16569
"1772",97163951.7001249
"1773",104530790.860504
"1774",112007967.664033
"1775",96678268.4140079
"1776",112911876.349648
"1777",116067556.065018
"1778",105043836.014899
"1779",124599124.845704
"1780",111851756.173369
"1781",103584109.180764
"1782",112076901.102725
"1783",124508318.153507
"1784",100069020.410845
"1785",100673383.010636
"1786",114562361.895894
"1787",100753791.593529
"1788",109966078.679656
"1789",107723712.971369
"1790",134738915.75387
"1791",109267870.848681
"1792",108364910.98621
"1793",110295263.641509
"1794",113674960.190175
"1795",106004193.985965
"1796",110560097.040138
"1797",105352896.298467
"1798",130394808.635862
"1799",102268335.232499
"1800",111446092.609315
"1801",109413042.269412
"1802",125520201.612131
"1803",112339708.641664
"1804",109807039.259101
"1805",125386869.742733
"1806",97072641.9878018
"1807",91045701.3053194
"1808",104738722.053035
"1809",97184436.6266673
"1810",117353152.032394
"1811",108117959.344876
"1812",115140466.877278
"1813",108161292.503538
"1814",119456049.139904
"1815",105074688.261508
"1816",133491881.699746
"1817",100615754.276036
"1818",113323016.562479
"1819",107939401.012783
"1820",118676841.522285
"1821",101029095.783217
"1822",102142732.41004
"1823",107041054.977481
"1824",109486482.762265
"1825",100958756.381263
"1826",104544637.224489
"1827",115953298.464464
"1828",124926210.068344
"1829",102607700.349202
"1830",104729012.659359
"1831",98738700.2587524
"1832",102992614.131357
"1833",106878247.740865
"1834",130491044.627552
"1835",106613791.143297
"1836",111689447.659951
"1837",116532539.979208
"1838",99208442.0410526
"1839",116478552.221384
"1840",101734606.471948
"1841",93247070.1305935
"1842",106242991.96777
"1843",108326509.697969
"1844",129696167.236755
"1845",103024458.611844
"1846",108233150.563368
"1847",111832122.945039
"1848",112830866.231635
"1849",114639267.016156
"1850",116386481.709714
"1851",104243840.944707
"1852",108524413.050182
